input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
Ananya adopted a dog. The dog followed Ananya everywhere.,અનન્યા એ એક કૂતરો દત્તક લીધો. તે અનન્યા ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Neha adopted a cat. The cat followed Neha everywhere.,નેહા એ એક બિલાડી દત્તક લીધો. તે નેહા ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Sourav bought a new phone from the market.,સૌરવ બજારમાંથી નવું ફોન ખરીદ્યું.,No text provided,0.0,0.0,0.0
Karan visited the park in the evening.,કરણ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Karan felt scared after hearing the loud noise.,કરણ મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,રિયા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Kavya bought a new book from the market.,કાવ્યા બજારમાંથી નવું પુસ્તક ખરીદ્યું.,No text provided,0.0,0.0,0.0
Amit became angry when the bus arrived late.,અમિત બસ મોડેથી આવતા ગુસ્સે થયો.,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,અર્ણબ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Priya heard the good news and smiled with joy.,પ્રિયા એ સારા સમાચાર સાંભળીને ખુશીથી સ્મિત કર્યું.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,સૌરવ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Arnab bought a new laptop from the market.,અર્ણબ બજારમાંથી નવું લેપટોપ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Arnab adopted a horse. The horse followed Arnab everywhere.,અર્ણબ એ એક ઘોડો દત્તક લીધો. તે અર્ણબ ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Priya adopted a cat. The cat followed Priya everywhere.,પ્રિયા એ એક બિલાડી દત્તક લીધો. તે પ્રિયા ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,સૌરવ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Meera lost her wallet. Meera became very worried.,મીરા નો પર્સ ખોવાઈ ગયો. મીરા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Meera bought a new bag from the market.,મીરા બજારમાંથી નવું બેગ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Priya could not attend the party because Priya was not feeling well.,પ્રિયા ની તબિયત સારી ન હોવાથી પાર્ટીમાં જઈ શક્યો નહીં.,No text provided,0.0,0.0,0.0
Karan adopted a horse. The horse followed Karan everywhere.,કરણ એ એક ઘોડો દત્તક લીધો. તે કરણ ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,મિત્રો પ્રાણી સંગ્રહાલયમાં ગયા. મિત્રો એ પ્રાણીઓને જોઈને આનંદ લીધો.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,પૂજા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Kavya bought a new laptop from the market.,કાવ્યા બજારમાંથી નવું લેપટોપ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Arnab went to school. Arnab was very happy.,અર્ણબ શાળાએ ગયો. અર્ણબ ખૂબ ખુશ હતો.,No text provided,0.0,0.0,0.0
Karan bought a new phone from the market.,કરણ બજારમાંથી નવું ફોન ખરીદ્યું.,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,સ્નેહા એ સારા સમાચાર સાંભળીને ખુશીથી સ્મિત કર્યું.,No text provided,0.0,0.0,0.0
Rohan bought a new bag from the market.,રોહન બજારમાંથી નવું બેગ ખરીદ્યું.,No text provided,0.0,0.0,0.0
"Meera said, 'It is raining cats and dogs outside.'","મીરા એ કહ્યું, 'બહાર ભારે વરસાદ પડી રહ્યો છે.'",No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,અનન્યા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Aditya heard the good news and smiled with joy.,આદિત્ય એ સારા સમાચાર સાંભળીને ખુશીથી સ્મિત કર્યું.,No text provided,0.0,0.0,0.0
Kavya bought a new bag from the market.,કાવ્યા બજારમાંથી નવું બેગ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,અનન્યા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,કાવ્યા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Neha adopted a dog. The dog followed Neha everywhere.,નેહા એ એક કૂતરો દત્તક લીધો. તે નેહા ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Sneha could not attend the party because Sneha was not feeling well.,સ્નેહા ની તબિયત સારી ન હોવાથી પાર્ટીમાં જઈ શક્યો નહીં.,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,મીરા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Sourav adopted a cat. The cat followed Sourav everywhere.,સૌરવ એ એક બિલાડી દત્તક લીધો. તે સૌરવ ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,સૌરવ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,રિયા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
"Riya said, 'It is raining cats and dogs outside.'","રિયા એ કહ્યું, 'બહાર ભારે વરસાદ પડી રહ્યો છે.'",No text provided,0.0,0.0,0.0
Sourav adopted a cat. The cat followed Sourav everywhere.,સૌરવ એ એક બિલાડી દત્તક લીધો. તે સૌરવ ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,મિત્રો પ્રાણી સંગ્રહાલયમાં ગયા. મિત્રો એ પ્રાણીઓને જોઈને આનંદ લીધો.,No text provided,0.0,0.0,0.0
Riya bought a new bag from the market.,રિયા બજારમાંથી નવું બેગ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Vikram bought a new laptop from the market.,વિક્રમ બજારમાંથી નવું લેપટોપ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Karan heard the good news and smiled with joy.,કરણ એ સારા સમાચાર સાંભળીને ખુશીથી સ્મિત કર્યું.,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,પૂજા નો પર્સ ખોવાઈ ગયો. પૂજા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Aditya lost her wallet. Aditya became very worried.,આદિત્ય નો પર્સ ખોવાઈ ગયો. આદિત્ય ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,પ્રિયા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Sourav bought a new phone from the market.,સૌરવ બજારમાંથી નવું ફોન ખરીદ્યું.,No text provided,0.0,0.0,0.0
Rahul lost her wallet. Rahul became very worried.,રાહુલ નો પર્સ ખોવાઈ ગયો. રાહુલ ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,પૂજા મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
Vikram bought a new laptop from the market.,વિક્રમ બજારમાંથી નવું લેપટોપ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Rahul bought a new book from the market.,રાહુલ બજારમાંથી નવું પુસ્તક ખરીદ્યું.,No text provided,0.0,0.0,0.0
Meera became angry when the bus arrived late.,મીરા બસ મોડેથી આવતા ગુસ્સે થયો.,No text provided,0.0,0.0,0.0
Karan visited the park in the evening.,કરણ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Arnab could not attend the party because Arnab was not feeling well.,અર્ણબ ની તબિયત સારી ન હોવાથી પાર્ટીમાં જઈ શક્યો નહીં.,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,પૂજા નો પર્સ ખોવાઈ ગયો. પૂજા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Neha felt scared after hearing the loud noise.,નેહા મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
Sourav adopted a cat. The cat followed Sourav everywhere.,સૌરવ એ એક બિલાડી દત્તક લીધો. તે સૌરવ ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,સૌરવ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Sneha went to school. Sneha was very happy.,સ્નેહા શાળાએ ગયો. સ્નેહા ખૂબ ખુશ હતો.,No text provided,0.0,0.0,0.0
Priya felt scared after hearing the loud noise.,પ્રિયા મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
Neha lost her wallet. Neha became very worried.,નેહા નો પર્સ ખોવાઈ ગયો. નેહા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Neha bought a new book from the market.,નેહા બજારમાંથી નવું પુસ્તક ખરીદ્યું.,No text provided,0.0,0.0,0.0
Kavya bought a new wallet from the market.,કાવ્યા બજારમાંથી નવું પર્સ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,મીરા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Neha bought a new phone from the market.,નેહા બજારમાંથી નવું ફોન ખરીદ્યું.,No text provided,0.0,0.0,0.0
Ananya bought a new phone from the market.,અનન્યા બજારમાંથી નવું ફોન ખરીદ્યું.,No text provided,0.0,0.0,0.0
Priya became angry when the bus arrived late.,પ્રિયા બસ મોડેથી આવતા ગુસ્સે થયો.,No text provided,0.0,0.0,0.0
Sneha bought a new bag from the market.,સ્નેહા બજારમાંથી નવું બેગ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Riya bought a new phone from the market.,રિયા બજારમાંથી નવું ફોન ખરીદ્યું.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,સૌરવ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
"Amit said, 'It is raining cats and dogs outside.'","અમિત એ કહ્યું, 'બહાર ભારે વરસાદ પડી રહ્યો છે.'",No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,રાહુલ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,કાવ્યા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,કાવ્યા નો પર્સ ખોવાઈ ગયો. કાવ્યા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Sourav became angry when the bus arrived late.,સૌરવ બસ મોડેથી આવતા ગુસ્સે થયો.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,સ્નેહા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,અર્ણબ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Rahul felt scared after hearing the loud noise.,રાહુલ મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
Neha felt scared after hearing the loud noise.,નેહા મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
Riya bought a new wallet from the market.,રિયા બજારમાંથી નવું પર્સ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Pooja adopted a rabbit. The rabbit followed Pooja everywhere.,પૂજા એ એક સસલું દત્તક લીધો. તે પૂજા ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Neha went to school. Neha was very happy.,નેહા શાળાએ ગયો. નેહા ખૂબ ખુશ હતો.,No text provided,0.0,0.0,0.0
Sneha bought a new bag from the market.,સ્નેહા બજારમાંથી નવું બેગ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Karan went to school. Karan was very happy.,કરણ શાળાએ ગયો. કરણ ખૂબ ખુશ હતો.,No text provided,0.0,0.0,0.0
Rahul bought a new laptop from the market.,રાહુલ બજારમાંથી નવું લેપટોપ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,સ્નેહા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,અનન્યા નો પર્સ ખોવાઈ ગયો. અનન્યા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,પ્રિયા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Ananya bought a new bag from the market.,અનન્યા બજારમાંથી નવું બેગ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,પૂજા મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,વિદ્યાર્થીઓ પ્રાણી સંગ્રહાલયમાં ગયા. વિદ્યાર્થીઓ એ પ્રાણીઓને જોઈને આનંદ લીધો.,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,નેહા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,સૌરવ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,બાળકો પ્રાણી સંગ્રહાલયમાં ગયા. બાળકો એ પ્રાણીઓને જોઈને આનંદ લીધો.,No text provided,0.0,0.0,0.0
Rohan went to school. Rohan was very happy.,રોહન શાળાએ ગયો. રોહન ખૂબ ખુશ હતો.,No text provided,0.0,0.0,0.0
Riya felt scared after hearing the loud noise.,રિયા મોટો અવાજ સાંભળીને ડરી ગયો.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,સ્નેહા સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,સૌરવ સાંજે બગીચામાં ગયો.,No text provided,0.0,0.0,0.0
Vikram bought a new phone from the market.,વિક્રમ બજારમાંથી નવું ફોન ખરીદ્યું.,No text provided,0.0,0.0,0.0
Rahul became angry when the bus arrived late.,રાહુલ બસ મોડેથી આવતા ગુસ્સે થયો.,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,કાવ્યા નો પર્સ ખોવાઈ ગયો. કાવ્યા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Neha could not attend the party because Neha was not feeling well.,નેહા ની તબિયત સારી ન હોવાથી પાર્ટીમાં જઈ શક્યો નહીં.,No text provided,0.0,0.0,0.0
Karan went to school. Karan was very happy.,કરણ શાળાએ ગયો. કરણ ખૂબ ખુશ હતો.,No text provided,0.0,0.0,0.0
the students visited the zoo. the students enjoyed watching the animals.,વિદ્યાર્થીઓ પ્રાણી સંગ્રહાલયમાં ગયા. વિદ્યાર્થીઓ એ પ્રાણીઓને જોઈને આનંદ લીધો.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,મિત્રો પ્રાણી સંગ્રહાલયમાં ગયા. મિત્રો એ પ્રાણીઓને જોઈને આનંદ લીધો.,No text provided,0.0,0.0,0.0
Meera bought a new wallet from the market.,મીરા બજારમાંથી નવું પર્સ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Arnab went to school. Arnab was very happy.,અર્ણબ શાળાએ ગયો. અર્ણબ ખૂબ ખુશ હતો.,No text provided,0.0,0.0,0.0
Vikram bought a new laptop from the market.,વિક્રમ બજારમાંથી નવું લેપટોપ ખરીદ્યું.,No text provided,0.0,0.0,0.0
Sneha lost her wallet. Sneha became very worried.,સ્નેહા નો પર્સ ખોવાઈ ગયો. સ્નેહા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,ખેલાડીઓ પ્રાણી સંગ્રહાલયમાં ગયા. ખેલાડીઓ એ પ્રાણીઓને જોઈને આનંદ લીધો.,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,કાવ્યા નો પર્સ ખોવાઈ ગયો. કાવ્યા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Riya adopted a parrot. The parrot followed Riya everywhere.,રિયા એ એક પોપટ દત્તક લીધો. તે રિયા ના પાછળ દરેક જગ્યાએ ફરતું હતું.,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,પૂજા નો પર્સ ખોવાઈ ગયો. પૂજા ખૂબ ચિંતિત થઈ ગઈ.,No text provided,0.0,0.0,0.0
Rahul bought a new book from the market.,રાહુલ બજારમાંથી નવું પુસ્તક ખરીદ્યું.,No text provided,0.0,0.0,0.0
