input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
the players visited the zoo. the players enjoyed watching the animals.,ఆటగాళ్లు జంతుప్రదర్శనశాలకు వెళ్లారు. ఆటగాళ్లు జంతువులను చూసి ఆనందించారు.,No text provided,0.0,0.0,0.0
Aditya lost her wallet. Aditya became very worried.,ఆదిత్య తన పర్స్‌ను పోగొట్టుకుంది. ఆదిత్య చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ప్రియా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Vikram lost her wallet. Vikram became very worried.,విక్రమ్ తన పర్స్‌ను పోగొట్టుకుంది. విక్రమ్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,అర్నబ్ సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Priya lost her wallet. Priya became very worried.,ప్రియా తన పర్స్‌ను పోగొట్టుకుంది. ప్రియా చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
"Karan said, 'It is raining cats and dogs outside.'","కరణ్ చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Aditya adopted a horse. The horse followed Aditya everywhere.,ఆదిత్య ఒక గుర్రంను దత్తత తీసుకున్నాడు. ఆ గుర్రం ఆదిత్య వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,అనన్య సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
"Rahul said, 'It is raining cats and dogs outside.'","రాహుల్ చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Aditya bought a new laptop from the market.,ఆదిత్య మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,నేహా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,సౌరవ్ సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Karan felt scared after hearing the loud noise.,కరణ్ పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Kavya could not attend the party because Kavya was not feeling well.,కావ్య ఆరోగ్యం బాగోలేక పార్టీకి హాజరు కాలేకపోయాడు.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,పూజా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Karan bought a new laptop from the market.,కరణ్ మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
"Ananya said, 'It is raining cats and dogs outside.'","అనన్య చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Vikram became angry when the bus arrived late.,విక్రమ్ బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Sneha bought a new laptop from the market.,స్నేహా మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
"Aditya said, 'It is raining cats and dogs outside.'","ఆదిత్య చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,మీరా పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Riya went to school. Riya was very happy.,రియా పాఠశాలకు వెళ్లాడు. రియా చాలా సంతోషంగా ఉన్నాడు.,No text provided,0.0,0.0,0.0
Priya felt scared after hearing the loud noise.,ప్రియా పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Priya could not attend the party because Priya was not feeling well.,ప్రియా ఆరోగ్యం బాగోలేక పార్టీకి హాజరు కాలేకపోయాడు.,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,అనన్య తన పర్స్‌ను పోగొట్టుకుంది. అనన్య చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,మీరా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Riya lost her wallet. Riya became very worried.,రియా తన పర్స్‌ను పోగొట్టుకుంది. రియా చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,పూజా పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
"Arnab said, 'It is raining cats and dogs outside.'","అర్నబ్ చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Arnab lost her wallet. Arnab became very worried.,అర్నబ్ తన పర్స్‌ను పోగొట్టుకుంది. అర్నబ్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Aditya became angry when the bus arrived late.,ఆదిత్య బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Aditya bought a new wallet from the market.,ఆదిత్య మార్కెట్ నుండి కొత్త పర్స్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Arnab bought a new laptop from the market.,అర్నబ్ మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,రియా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Meera became angry when the bus arrived late.,మీరా బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Arnab felt scared after hearing the loud noise.,అర్నబ్ పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Rahul bought a new phone from the market.,రాహుల్ మార్కెట్ నుండి కొత్త ఫోన్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Pooja heard the good news and smiled with joy.,పూజా మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Rahul felt scared after hearing the loud noise.,రాహుల్ పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,కావ్య సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Kavya adopted a horse. The horse followed Kavya everywhere.,కావ్య ఒక గుర్రంను దత్తత తీసుకున్నాడు. ఆ గుర్రం కావ్య వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
"Vikram said, 'It is raining cats and dogs outside.'","విక్రమ్ చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Meera adopted a dog. The dog followed Meera everywhere.,మీరా ఒక కుక్కను దత్తత తీసుకున్నాడు. ఆ కుక్క మీరా వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,పూజా తన పర్స్‌ను పోగొట్టుకుంది. పూజా చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,నేహా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Meera could not attend the party because Meera was not feeling well.,మీరా ఆరోగ్యం బాగోలేక పార్టీకి హాజరు కాలేకపోయాడు.,No text provided,0.0,0.0,0.0
Sourav lost her wallet. Sourav became very worried.,సౌరవ్ తన పర్స్‌ను పోగొట్టుకుంది. సౌరవ్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Rohan became angry when the bus arrived late.,రోహన్ బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,రాహుల్ సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,మీరా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Arnab adopted a dog. The dog followed Arnab everywhere.,అర్నబ్ ఒక కుక్కను దత్తత తీసుకున్నాడు. ఆ కుక్క అర్నబ్ వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
Sneha went to school. Sneha was very happy.,స్నేహా పాఠశాలకు వెళ్లాడు. స్నేహా చాలా సంతోషంగా ఉన్నాడు.,No text provided,0.0,0.0,0.0
Karan lost her wallet. Karan became very worried.,కరణ్ తన పర్స్‌ను పోగొట్టుకుంది. కరణ్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,రియా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Pooja heard the good news and smiled with joy.,పూజా మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Neha bought a new book from the market.,నేహా మార్కెట్ నుండి కొత్త పుస్తకం కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Sourav adopted a parrot. The parrot followed Sourav everywhere.,సౌరవ్ ఒక చిలుకను దత్తత తీసుకున్నాడు. ఆ చిలుక సౌరవ్ వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
Neha lost her wallet. Neha became very worried.,నేహా తన పర్స్‌ను పోగొట్టుకుంది. నేహా చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Meera could not attend the party because Meera was not feeling well.,మీరా ఆరోగ్యం బాగోలేక పార్టీకి హాజరు కాలేకపోయాడు.,No text provided,0.0,0.0,0.0
Ananya adopted a cat. The cat followed Ananya everywhere.,అనన్య ఒక పిల్లిను దత్తత తీసుకున్నాడు. ఆ పిల్లి అనన్య వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
Sourav heard the good news and smiled with joy.,సౌరవ్ మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Meera lost her wallet. Meera became very worried.,మీరా తన పర్స్‌ను పోగొట్టుకుంది. మీరా చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Ananya went to school. Ananya was very happy.,అనన్య పాఠశాలకు వెళ్లాడు. అనన్య చాలా సంతోషంగా ఉన్నాడు.,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,రోహన్ తన పర్స్‌ను పోగొట్టుకుంది. రోహన్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Rahul bought a new laptop from the market.,రాహుల్ మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Ananya became angry when the bus arrived late.,అనన్య బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Arnab heard the good news and smiled with joy.,అర్నబ్ మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Rohan went to school. Rohan was very happy.,రోహన్ పాఠశాలకు వెళ్లాడు. రోహన్ చాలా సంతోషంగా ఉన్నాడు.,No text provided,0.0,0.0,0.0
Sourav heard the good news and smiled with joy.,సౌరవ్ మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Amit bought a new book from the market.,అమిత్ మార్కెట్ నుండి కొత్త పుస్తకం కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
"Rahul said, 'It is raining cats and dogs outside.'","రాహుల్ చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Karan bought a new bag from the market.,కరణ్ మార్కెట్ నుండి కొత్త బ్యాగ్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Sneha became angry when the bus arrived late.,స్నేహా బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Pooja became angry when the bus arrived late.,పూజా బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Karan bought a new book from the market.,కరణ్ మార్కెట్ నుండి కొత్త పుస్తకం కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Meera lost her wallet. Meera became very worried.,మీరా తన పర్స్‌ను పోగొట్టుకుంది. మీరా చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,రోహన్ సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Sourav lost her wallet. Sourav became very worried.,సౌరవ్ తన పర్స్‌ను పోగొట్టుకుంది. సౌరవ్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Kavya became angry when the bus arrived late.,కావ్య బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,స్నేహితులు జంతుప్రదర్శనశాలకు వెళ్లారు. స్నేహితులు జంతువులను చూసి ఆనందించారు.,No text provided,0.0,0.0,0.0
Neha heard the good news and smiled with joy.,నేహా మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,స్నేహా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ప్రియా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Aditya bought a new laptop from the market.,ఆదిత్య మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Kavya bought a new laptop from the market.,కావ్య మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Amit lost her wallet. Amit became very worried.,అమిత్ తన పర్స్‌ను పోగొట్టుకుంది. అమిత్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Sourav went to school. Sourav was very happy.,సౌరవ్ పాఠశాలకు వెళ్లాడు. సౌరవ్ చాలా సంతోషంగా ఉన్నాడు.,No text provided,0.0,0.0,0.0
Karan visited the park in the evening.,కరణ్ సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Rohan went to school. Rohan was very happy.,రోహన్ పాఠశాలకు వెళ్లాడు. రోహన్ చాలా సంతోషంగా ఉన్నాడు.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,అనన్య సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,మీరా పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Karan bought a new book from the market.,కరణ్ మార్కెట్ నుండి కొత్త పుస్తకం కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,నేహా బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Meera could not attend the party because Meera was not feeling well.,మీరా ఆరోగ్యం బాగోలేక పార్టీకి హాజరు కాలేకపోయాడు.,No text provided,0.0,0.0,0.0
Sneha bought a new laptop from the market.,స్నేహా మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Pooja heard the good news and smiled with joy.,పూజా మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Karan felt scared after hearing the loud noise.,కరణ్ పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Aditya could not attend the party because Aditya was not feeling well.,ఆదిత్య ఆరోగ్యం బాగోలేక పార్టీకి హాజరు కాలేకపోయాడు.,No text provided,0.0,0.0,0.0
Karan bought a new bag from the market.,కరణ్ మార్కెట్ నుండి కొత్త బ్యాగ్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Pooja bought a new wallet from the market.,పూజా మార్కెట్ నుండి కొత్త పర్స్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,కార్మికులు జంతుప్రదర్శనశాలకు వెళ్లారు. కార్మికులు జంతువులను చూసి ఆనందించారు.,No text provided,0.0,0.0,0.0
Rahul felt scared after hearing the loud noise.,రాహుల్ పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Aditya bought a new book from the market.,ఆదిత్య మార్కెట్ నుండి కొత్త పుస్తకం కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Amit felt scared after hearing the loud noise.,అమిత్ పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Sourav adopted a horse. The horse followed Sourav everywhere.,సౌరవ్ ఒక గుర్రంను దత్తత తీసుకున్నాడు. ఆ గుర్రం సౌరవ్ వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
Meera could not attend the party because Meera was not feeling well.,మీరా ఆరోగ్యం బాగోలేక పార్టీకి హాజరు కాలేకపోయాడు.,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,పూజా పెద్ద శబ్దం విని భయపడ్డాడు.,No text provided,0.0,0.0,0.0
Sourav bought a new book from the market.,సౌరవ్ మార్కెట్ నుండి కొత్త పుస్తకం కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Priya bought a new laptop from the market.,ప్రియా మార్కెట్ నుండి కొత్త ల్యాప్‌టాప్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,పూజా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,నేహా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Riya heard the good news and smiled with joy.,రియా మంచి వార్త విని ఆనందంగా నవ్వాడు.,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,కావ్య సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Karan bought a new bag from the market.,కరణ్ మార్కెట్ నుండి కొత్త బ్యాగ్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Sneha bought a new bag from the market.,స్నేహా మార్కెట్ నుండి కొత్త బ్యాగ్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ప్రియా సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Rohan bought a new phone from the market.,రోహన్ మార్కెట్ నుండి కొత్త ఫోన్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Kavya adopted a parrot. The parrot followed Kavya everywhere.,కావ్య ఒక చిలుకను దత్తత తీసుకున్నాడు. ఆ చిలుక కావ్య వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,రాహుల్ సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Karan lost her wallet. Karan became very worried.,కరణ్ తన పర్స్‌ను పోగొట్టుకుంది. కరణ్ చాలా ఆందోళన చెందింది.,No text provided,0.0,0.0,0.0
Amit became angry when the bus arrived late.,అమిత్ బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Arnab visited the park in the evening.,అర్నబ్ సాయంత్రం పార్క్‌కి వెళ్లాడు.,No text provided,0.0,0.0,0.0
Aditya bought a new phone from the market.,ఆదిత్య మార్కెట్ నుండి కొత్త ఫోన్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Priya became angry when the bus arrived late.,ప్రియా బస్సు ఆలస్యంగా రావడంతో కోపంగా మారాడు.,No text provided,0.0,0.0,0.0
Kavya adopted a rabbit. The rabbit followed Kavya everywhere.,కావ్య ఒక కుందేలును దత్తత తీసుకున్నాడు. ఆ కుందేలు కావ్య వెంటే తిరిగింది.,No text provided,0.0,0.0,0.0
"Pooja said, 'It is raining cats and dogs outside.'","పూజా చెప్పాడు, 'బయట భారీగా వర్షం పడుతోంది.'",No text provided,0.0,0.0,0.0
Neha bought a new bag from the market.,నేహా మార్కెట్ నుండి కొత్త బ్యాగ్ కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
Aditya bought a new book from the market.,ఆదిత్య మార్కెట్ నుండి కొత్త పుస్తకం కొనుగోలు చేశాడు.,No text provided,0.0,0.0,0.0
