input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
Vikram visited the park in the evening.,ವಿಕ್ರಮ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Aditya went to school. Aditya was very happy.,ಆದಿತ್ಯ ಶಾಲೆಗೆ ಹೋದರು. ಆದಿತ್ಯ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Neha heard the good news and smiled with joy.,ನೇಹಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,ಅನನ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ಪ್ರಿಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Amit felt scared after hearing the loud noise.,ಅಮಿತ್ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Aditya felt scared after hearing the loud noise.,ಆದಿತ್ಯ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,ಸ್ನೇಹಿತರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಸ್ನೇಹಿತರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Ananya went to school. Ananya was very happy.,ಅನನ್ಯಾ ಶಾಲೆಗೆ ಹೋದರು. ಅನನ್ಯಾ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Riya bought a new book from the market.,ರಿಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Ananya heard the good news and smiled with joy.,ಅನನ್ಯಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Rahul became angry when the bus arrived late.,ರಾಹುಲ್ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Sneha bought a new book from the market.,ಸ್ನೇಹಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Pooja could not attend the party because Pooja was not feeling well.,ಪೂಜಾ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Priya bought a new book from the market.,ಪ್ರಿಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Kavya heard the good news and smiled with joy.,ಕಾವ್ಯಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Karan went to school. Karan was very happy.,ಕರಣ್ ಶಾಲೆಗೆ ಹೋದರು. ಕರಣ್ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Amit bought a new phone from the market.,ಅಮಿತ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಫೋನ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,ಸ್ನೇಹಿತರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಸ್ನೇಹಿತರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Neha bought a new phone from the market.,ನೇಹಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಫೋನ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Priya heard the good news and smiled with joy.,ಪ್ರಿಯಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Aditya went to school. Aditya was very happy.,ಆದಿತ್ಯ ಶಾಲೆಗೆ ಹೋದರು. ಆದಿತ್ಯ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Priya went to school. Priya was very happy.,ಪ್ರಿಯಾ ಶಾಲೆಗೆ ಹೋದರು. ಪ್ರಿಯಾ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,ಸ್ನೇಹಿತರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಸ್ನೇಹಿತರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,ನೇಹಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Vikram bought a new bag from the market.,ವಿಕ್ರಮ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಚೀಲ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Neha became angry when the bus arrived late.,ನೇಹಾ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Amit bought a new book from the market.,ಅಮಿತ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Rahul lost her wallet. Rahul became very worried.,ರಾಹುಲ್ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ರಾಹುಲ್ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Pooja adopted a dog. The dog followed Pooja everywhere.,ಪೂಜಾ ಒಂದು ನಾಯಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ನಾಯಿ ಪೂಜಾ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Aditya lost her wallet. Aditya became very worried.,ಆದಿತ್ಯ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಆದಿತ್ಯ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Meera visited the park in the evening.,ಮೀರಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Riya became angry when the bus arrived late.,ರಿಯಾ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Rahul adopted a cat. The cat followed Rahul everywhere.,ರಾಹುಲ್ ಒಂದು ಬೆಕ್ಕುವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ಬೆಕ್ಕು ರಾಹುಲ್ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,ಸ್ನೇಹಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Kavya bought a new wallet from the market.,ಕಾವ್ಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪರ್ಸ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,ಆಟಗಾರರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಆಟಗಾರರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Sourav lost her wallet. Sourav became very worried.,ಸೌರವ್ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಸೌರವ್ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Meera bought a new book from the market.,ಮೀರಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ಪ್ರಿಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,ಅನನ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,ಮೀರಾ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Riya went to school. Riya was very happy.,ರಿಯಾ ಶಾಲೆಗೆ ಹೋದರು. ರಿಯಾ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Meera bought a new bag from the market.,ಮೀರಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಚೀಲ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Rahul lost her wallet. Rahul became very worried.,ರಾಹುಲ್ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ರಾಹುಲ್ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,ಆದಿತ್ಯ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Aditya could not attend the party because Aditya was not feeling well.,ಆದಿತ್ಯ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Sneha lost her wallet. Sneha became very worried.,ಸ್ನೇಹಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಸ್ನೇಹಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Pooja heard the good news and smiled with joy.,ಪೂಜಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Rohan heard the good news and smiled with joy.,ರೋಹನ್ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Rohan bought a new laptop from the market.,ರೋಹನ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಲ್ಯಾಪ್‌ಟಾಪ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,ಆಟಗಾರರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಆಟಗಾರರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Kavya bought a new bag from the market.,ಕಾವ್ಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಚೀಲ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,ಪೂಜಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಪೂಜಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,ರೋಹನ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Aditya heard the good news and smiled with joy.,ಆದಿತ್ಯ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Meera went to school. Meera was very happy.,ಮೀರಾ ಶಾಲೆಗೆ ಹೋದರು. ಮೀರಾ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Amit felt scared after hearing the loud noise.,ಅಮಿತ್ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Aditya could not attend the party because Aditya was not feeling well.,ಆದಿತ್ಯ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Aditya visited the park in the evening.,ಆದಿತ್ಯ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Ananya became angry when the bus arrived late.,ಅನನ್ಯಾ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Arnab lost her wallet. Arnab became very worried.,ಅರ್ಣಬ್ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಅರ್ಣಬ್ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Rohan adopted a dog. The dog followed Rohan everywhere.,ರೋಹನ್ ಒಂದು ನಾಯಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ನಾಯಿ ರೋಹನ್ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Kavya lost her wallet. Kavya became very worried.,ಕಾವ್ಯಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಕಾವ್ಯಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Pooja could not attend the party because Pooja was not feeling well.,ಪೂಜಾ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Ananya became angry when the bus arrived late.,ಅನನ್ಯಾ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Vikram visited the park in the evening.,ವಿಕ್ರಮ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Riya lost her wallet. Riya became very worried.,ರಿಯಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ರಿಯಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,ಪೂಜಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Sneha bought a new wallet from the market.,ಸ್ನೇಹಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪರ್ಸ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,ಕಾವ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Karan bought a new wallet from the market.,ಕರಣ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪರ್ಸ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,ಸೌರವ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Riya visited the park in the evening.,ರಿಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,ರೋಹನ್ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ರೋಹನ್ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Sourav could not attend the party because Sourav was not feeling well.,ಸೌರವ್ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Rohan felt scared after hearing the loud noise.,ರೋಹನ್ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Riya heard the good news and smiled with joy.,ರಿಯಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Pooja bought a new phone from the market.,ಪೂಜಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಫೋನ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,ಸ್ನೇಹಿತರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಸ್ನೇಹಿತರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Sneha visited the park in the evening.,ಸ್ನೇಹಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Riya bought a new phone from the market.,ರಿಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಫೋನ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Rohan felt scared after hearing the loud noise.,ರೋಹನ್ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Karan went to school. Karan was very happy.,ಕರಣ್ ಶಾಲೆಗೆ ಹೋದರು. ಕರಣ್ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Rohan bought a new wallet from the market.,ರೋಹನ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪರ್ಸ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Priya visited the park in the evening.,ಪ್ರಿಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Vikram heard the good news and smiled with joy.,ವಿಕ್ರಮ್ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Karan bought a new phone from the market.,ಕರಣ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಫೋನ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
the children visited the zoo. the children enjoyed watching the animals.,ಮಕ್ಕಳು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಮಕ್ಕಳು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Kavya bought a new phone from the market.,ಕಾವ್ಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಫೋನ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Meera could not attend the party because Meera was not feeling well.,ಮೀರಾ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Karan visited the park in the evening.,ಕರಣ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Arnab lost her wallet. Arnab became very worried.,ಅರ್ಣಬ್ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಅರ್ಣಬ್ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Aditya bought a new bag from the market.,ಆದಿತ್ಯ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಚೀಲ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Vikram felt scared after hearing the loud noise.,ವಿಕ್ರಮ್ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Meera felt scared after hearing the loud noise.,ಮೀರಾ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,ಕಾವ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,ರೋಹನ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,ಸೌರವ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Meera lost her wallet. Meera became very worried.,ಮೀರಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಮೀರಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Sourav bought a new laptop from the market.,ಸೌರವ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಲ್ಯಾಪ್‌ಟಾಪ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Sneha lost her wallet. Sneha became very worried.,ಸ್ನೇಹಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಸ್ನೇಹಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Arnab bought a new laptop from the market.,ಅರ್ಣಬ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಲ್ಯಾಪ್‌ಟಾಪ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Ananya bought a new bag from the market.,ಅನನ್ಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಚೀಲ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Ananya bought a new wallet from the market.,ಅನನ್ಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪರ್ಸ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Vikram adopted a dog. The dog followed Vikram everywhere.,ವಿಕ್ರಮ್ ಒಂದು ನಾಯಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ನಾಯಿ ವಿಕ್ರಮ್ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
"Meera said, 'It is raining cats and dogs outside.'","ಮೀರಾ ಹೇಳಿದರು, 'ಹೊರಗೆ ಭಾರೀ ಮಳೆ ಬರುತ್ತಿದೆ.'",No text provided,0.0,0.0,0.0
Priya heard the good news and smiled with joy.,ಪ್ರಿಯಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,ರಾಹುಲ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
the workers visited the zoo. the workers enjoyed watching the animals.,ಕಾರ್ಮಿಕರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಕಾರ್ಮಿಕರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,ಅನನ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Rohan bought a new book from the market.,ರೋಹನ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,ರೋಹನ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Sourav visited the park in the evening.,ಸೌರವ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
"Rahul said, 'It is raining cats and dogs outside.'","ರಾಹುಲ್ ಹೇಳಿದರು, 'ಹೊರಗೆ ಭಾರೀ ಮಳೆ ಬರುತ್ತಿದೆ.'",No text provided,0.0,0.0,0.0
Neha heard the good news and smiled with joy.,ನೇಹಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Arnab became angry when the bus arrived late.,ಅರ್ಣಬ್ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Pooja lost her wallet. Pooja became very worried.,ಪೂಜಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಪೂಜಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,ಪೂಜಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Pooja felt scared after hearing the loud noise.,ಪೂಜಾ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Kavya became angry when the bus arrived late.,ಕಾವ್ಯಾ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Karan heard the good news and smiled with joy.,ಕರಣ್ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
